Start Character,StationID,Date,Time,Canal Level,Discharge Rate,Level Sensor Alarm,High Level Alarm,Internal Temperature,Battery Voltage,Powewr Fail,End Character
*,9002,09/03/2015,12:00:12,659.66,-99.99,0,0,29.8,12.98,0,#
*,9002,09/03/2015,13:00:12,659.66,-99.99,0,0,32,12.86,0,#
*,9002,09/03/2015,14:00:12,659.66,-99.99,0,0,34.3,12.87,0,#
*,9002,09/03/2015,15:00:12,659.66,-99.99,0,0,36.3,13.57,0,#
*,9002,09/03/2015,16:00:12,659.66,-99.99,0,0,36.3,13.35,0,#
*,9002,09/03/2015,17:00:12,659.66,-99.99,0,0,36.3,13.07,0,#
*,9002,09/03/2015,18:00:12,659.66,-99.99,0,0,33.8,12.8,0,#
*,9002,09/03/2015,19:00:12,659.66,-99.99,0,0,30.8,12.79,1,#
*,9002,09/03/2015,20:00:12,659.66,-99.99,0,0,28.5,12.83,1,#
*,9002,09/03/2015,21:00:12,659.66,-99.99,0,0,27,12.77,1,#
*,9002,09/03/2015,22:00:12,659.66,-99.99,0,0,26.3,12.79,1,#
*,9002,09/03/2015,23:00:12,659.66,-99.99,0,0,25.3,12.74,1,#
*,9002,10/03/2015,00:00:13,659.65,-99.99,0,0,24,12.76,1,#
*,9002,10/03/2015,01:00:12,659.65,-99.99,0,0,22.8,12.79,1,#
*,9002,10/03/2015,02:00:12,659.65,-99.99,0,0,22.3,12.82,1,#
*,9002,10/03/2015,03:00:12,659.65,-99.99,0,0,21.8,12.81,1,#
*,9002,10/03/2015,04:00:12,659.65,-99.99,0,0,21.3,12.83,1,#
*,9002,10/03/2015,05:00:12,659.65,-99.99,0,0,21,12.82,1,#
*,9002,10/03/2015,06:00:12,659.65,-99.99,0,0,20.8,12.82,1,#
*,9002,10/03/2015,07:00:12,659.65,-99.99,0,0,20,12.8,0,#
*,9002,10/03/2015,08:00:12,659.65,-99.99,0,0,19.8,13.17,0,#
*,9002,10/03/2015,09:00:12,659.65,-99.99,0,0,21.5,13.8,0,#
*,9002,10/03/2015,10:00:12,659.65,-99.99,0,0,23.8,13.82,0,#
*,9002,10/03/2015,11:00:12,659.66,-99.99,0,0,26.3,13.68,0,#
*,9002,10/03/2015,12:00:12,659.66,-99.99,0,0,28.8,12.84,0,#
*,9002,10/03/2015,13:00:12,659.66,-99.99,0,0,31.5,13.75,0,#
*,9002,10/03/2015,14:00:12,659.66,-99.99,0,0,33.5,13.79,0,#
*,9002,10/03/2015,15:00:12,659.66,-99.99,0,0,32.8,12.98,0,#
*,9002,10/03/2015,16:00:12,659.66,-99.99,0,0,33,13.55,0,#
*,9002,10/03/2015,17:00:12,659.66,-99.99,0,0,34.5,12.87,0,#
*,9002,10/03/2015,18:00:12,659.66,-99.99,0,0,31.3,12.92,0,#
*,9002,10/03/2015,19:00:12,659.66,-99.99,0,0,28,12.81,1,#
*,9002,10/03/2015,20:00:12,659.66,-99.99,0,0,25.8,12.81,1,#
*,9002,10/03/2015,21:00:12,659.66,-99.99,0,0,24.3,12.79,1,#
*,9002,10/03/2015,22:00:12,659.66,-99.99,0,0,23.3,12.8,1,#
*,9002,10/03/2015,23:00:12,659.66,-99.99,0,0,22.5,12.73,1,#
*,9002,11/03/2015,00:00:12,659.65,-99.99,0,0,22.3,12.82,1,#
*,9002,11/03/2015,01:00:12,659.65,-99.99,0,0,21.8,12.79,1,#
*,9002,11/03/2015,02:00:12,659.66,-99.99,0,0,21,12.84,1,#
*,9002,11/03/2015,03:00:12,659.66,-99.99,0,0,20.3,12.87,1,#
*,9002,11/03/2015,04:00:14,659.66,-99.99,0,0,19.8,12.87,1,#
*,9002,11/03/2015,05:00:12,659.66,-99.99,0,0,19.8,12.85,1,#
*,9002,11/03/2015,06:00:12,659.66,-99.99,0,0,20,12.91,1,#
*,9002,11/03/2015,07:00:14,659.66,-99.99,0,0,19.8,12.82,0,#
*,9002,11/03/2015,08:00:13,659.66,-99.99,0,0,19.8,13.25,0,#
*,9002,11/03/2015,09:00:12,659.66,-99.99,0,0,21.8,13.82,0,#
*,9002,11/03/2015,10:00:12,659.66,-99.99,0,0,23.5,13.16,0,#
*,9002,11/03/2015,11:00:12,659.66,-99.99,0,0,26,12.93,0,#
*,9002,11/03/2015,12:00:12,659.66,-99.99,0,0,28.5,13.73,0,#
*,9002,11/03/2015,13:00:12,659.66,-99.99,0,0,31,13.5,0,#
*,9002,11/03/2015,14:00:12,659.66,-99.99,0,0,33.3,12.88,0,#
*,9002,11/03/2015,15:00:12,659.66,-99.99,0,0,34.3,13.09,0,#
*,9002,11/03/2015,16:00:12,659.66,-99.99,0,0,34.8,13.46,0,#
*,9002,11/03/2015,17:00:12,659.66,-99.99,0,0,34,13.06,0,#
*,9002,11/03/2015,18:00:12,659.66,-99.99,0,0,32.8,11.99,0,#
*,9002,11/03/2015,19:00:12,659.57,-99.99,0,0,29.8,12.36,1,#
*,9002,11/03/2015,20:00:12,659.45,-99.99,0,0,27,12.49,1,#
*,9002,11/03/2015,21:00:12,659.4,-99.99,0,0,25.3,12.46,1,#
*,9002,11/03/2015,22:00:12,659.39,-99.99,0,0,24.3,12.6,1,#
*,9002,11/03/2015,23:00:12,659.38,-99.99,0,0,23.3,12.64,1,#
*,9002,12/03/2015,00:00:12,659.39,-99.99,0,0,22.8,12.65,1,#
*,9002,12/03/2015,01:00:12,659.38,-99.99,0,0,22.3,12.7,1,#
*,9002,12/03/2015,02:00:12,659.38,-99.99,0,0,21.8,12.73,1,#
*,9002,12/03/2015,03:00:12,659.38,-99.99,0,0,21,12.8,1,#
*,9002,12/03/2015,04:00:12,659.38,-99.99,0,0,20.5,12.81,1,#
*,9002,12/03/2015,05:00:12,659.38,-99.99,0,0,20.3,12.74,1,#
*,9002,12/03/2015,06:00:12,659.38,-99.99,0,0,19.3,12.84,1,#
*,9002,12/03/2015,07:00:12,659.38,-99.99,0,0,18.5,12.83,0,#
*,9002,12/03/2015,08:00:12,659.38,-99.99,0,0,18.8,13.18,0,#
*,9002,12/03/2015,09:00:12,659.38,-99.99,0,0,21.3,13.36,0,#
*,9002,12/03/2015,10:00:12,659.38,-99.99,0,0,23.8,13.05,0,#
*,9002,12/03/2015,11:00:12,659.53,-99.99,0,0,26.8,13.75,0,#
*,9002,12/03/2015,12:00:12,659.4,-99.99,0,0,29.8,12.89,0,#
*,9002,12/03/2015,13:00:12,659.38,-99.99,0,0,31.8,12.82,0,#
*,9002,12/03/2015,14:00:14,659.38,-99.99,0,0,33.5,12.93,0,#
*,9002,12/03/2015,15:00:12,659.38,-99.99,0,0,35,13.81,0,#
*,9002,12/03/2015,16:00:12,659.81,-99.99,0,0,35,13.64,0,#
*,9002,12/03/2015,17:00:12,659.98,-99.99,0,0,35.5,13.38,0,#
*,9002,12/03/2015,18:00:12,660,-99.99,0,0,32.8,12.8,0,#
*,9002,12/03/2015,19:00:12,660.02,-99.99,0,0,30.3,12.74,1,#
*,9002,12/03/2015,20:00:12,660.01,-99.99,0,0,27.3,12.76,1,#
*,9002,12/03/2015,21:00:12,660.01,-99.99,0,0,25.8,12.81,1,#
*,9002,12/03/2015,23:00:12,660,-99.99,0,0,24,12.79,1,#
*,9002,13/03/2015,00:00:14,660,-99.99,0,0,23.3,12.77,1,#
*,9002,13/03/2015,01:00:12,660,-99.99,0,0,22.5,12.81,1,#
*,9002,13/03/2015,02:00:12,660,-99.99,0,0,22,12.83,1,#
*,9002,13/03/2015,03:00:12,660,-99.99,0,0,21.5,12.79,1,#
*,9002,13/03/2015,04:00:12,660.01,-99.99,0,0,21,12.78,1,#
*,9002,13/03/2015,05:00:12,660.01,-99.99,0,0,19.8,12.91,1,#
*,9002,13/03/2015,06:00:12,660,-99.99,0,0,18.8,12.86,1,#
*,9002,13/03/2015,07:00:14,660.01,-99.99,0,0,18.3,12.88,0,#
*,9002,13/03/2015,08:00:12,660.08,-99.99,0,0,19,13.16,0,#
*,9002,13/03/2015,09:00:14,660.09,-99.99,0,0,21.8,13.88,0,#
*,9002,13/03/2015,10:00:12,660.08,-99.99,0,0,23.8,13.07,0,#
*,9002,13/03/2015,11:00:12,660.08,-99.99,0,0,26.8,12.97,0,#
*,9002,13/03/2015,12:00:12,660.09,-99.99,0,0,29.3,12.98,0,#
*,9002,13/03/2015,13:00:12,660.09,-99.99,0,0,31.5,13.9,0,#
*,9002,13/03/2015,14:00:12,660.14,-99.99,0,0,33.8,12.97,0,#
*,9002,13/03/2015,15:00:12,660.16,-99.99,0,0,35.3,13.72,0,#
*,9002,13/03/2015,16:00:12,660.22,-99.99,0,0,36.8,13.46,0,#
*,9002,13/03/2015,17:00:12,660.16,-99.99,0,0,37,13.05,0,#
*,9002,13/03/2015,18:00:12,660.15,-99.99,0,0,34.8,11.9,0,#
*,9002,13/03/2015,19:00:12,660.15,-99.99,0,0,31.5,12.35,1,#
*,9002,13/03/2015,20:00:12,660.09,-99.99,0,0,29.3,12.44,1,#
*,9002,13/03/2015,21:00:12,660.07,-99.99,0,0,27.5,12.56,1,#
*,9002,13/03/2015,22:00:12,660.06,-99.99,0,0,26.5,12.58,1,#
*,9002,13/03/2015,23:00:12,660.05,-99.99,0,0,25.8,12.56,1,#
*,9002,14/03/2015,00:00:12,660.05,-99.99,0,0,24.8,12.63,1,#
*,9002,14/03/2015,01:00:12,660.05,-99.99,0,0,23.8,12.71,1,#
*,9002,14/03/2015,02:00:12,660.04,-99.99,0,0,22.5,12.69,1,#
*,9002,14/03/2015,04:00:12,660.05,-99.99,0,0,21.5,12.84,1,#
*,9002,14/03/2015,05:00:12,660.04,-99.99,0,0,20.8,12.76,1,#
*,9002,14/03/2015,06:00:12,660.05,-99.99,0,0,20.5,12.75,1,#
*,9002,14/03/2015,07:00:12,660.04,-99.99,0,0,20,12.83,0,#
*,9002,14/03/2015,08:00:12,660.07,-99.99,0,0,20.3,13.16,0,#
*,9002,14/03/2015,09:00:12,660.09,-99.99,0,0,22.5,13.91,0,#
*,9002,14/03/2015,10:00:12,660.09,-99.99,0,0,24.3,13.87,0,#
*,9002,14/03/2015,11:00:12,660.1,-99.99,0,0,26.3,12.87,0,#
*,9002,14/03/2015,12:00:12,660.1,-99.99,0,0,28.8,12.92,0,#
*,9002,14/03/2015,13:00:12,660.1,-99.99,0,0,31.3,13.75,0,#
*,9002,14/03/2015,14:00:12,660.1,-99.99,0,0,33.5,13.71,0,#
*,9002,14/03/2015,15:00:12,660.1,-99.99,0,0,33.8,13.09,0,#
*,9002,14/03/2015,16:00:12,660.1,-99.99,0,0,34,13.53,0,#
*,9002,14/03/2015,17:00:12,660.1,-99.99,0,0,34.5,13.54,0,#
*,9002,14/03/2015,18:00:12,660.09,-99.99,0,0,31.8,12.87,0,#
*,9002,14/03/2015,20:00:12,660.09,-99.99,0,0,27.5,12.75,1,#
*,9002,14/03/2015,21:00:12,660.09,-99.99,0,0,26.3,12.81,1,#
*,9002,14/03/2015,22:00:12,660.09,-99.99,0,0,25.5,12.81,1,#
*,9002,14/03/2015,23:00:12,660.07,-99.99,0,0,24.8,12.75,1,#
*,9002,15/03/2015,01:00:12,660.06,-99.99,0,0,23.5,12.82,1,#
*,9002,15/03/2015,02:00:12,660.06,-99.99,0,0,23,12.79,1,#
*,9002,15/03/2015,03:00:12,660.06,-99.99,0,0,22.5,12.75,1,#
*,9002,15/03/2015,04:00:12,660.07,-99.99,0,0,22.3,12.8,1,#
*,9002,15/03/2015,05:00:12,660.07,-99.99,0,0,21.8,12.78,1,#
*,9002,15/03/2015,06:00:12,660.07,-99.99,0,0,21.5,12.79,1,#
*,9002,15/03/2015,07:00:12,660.06,-99.99,0,0,21,12.82,0,#
*,9002,15/03/2015,08:00:12,660.07,-99.99,0,0,20.8,13.25,0,#
*,9002,15/03/2015,09:00:12,660.06,-99.99,0,0,23,13.89,0,#
*,9002,15/03/2015,10:00:12,660.06,-99.99,0,0,24.8,13.83,0,#
*,9002,15/03/2015,11:00:12,660.06,-99.99,0,0,26.8,13.82,0,#
*,9002,15/03/2015,12:00:12,660.07,-99.99,0,0,29,13.78,0,#
*,9002,15/03/2015,13:00:12,660.08,-99.99,0,0,31,13.84,0,#
*,9002,15/03/2015,14:00:12,660.09,-99.99,0,0,32.8,13.87,0,#
*,9002,15/03/2015,15:00:12,660.08,-99.99,0,0,33.5,13.79,0,#
*,9002,15/03/2015,16:00:12,660.08,-99.99,0,0,34.5,13.51,0,#
*,9002,15/03/2015,17:00:12,660.09,-99.99,0,0,34.5,13.19,0,#
*,9002,15/03/2015,18:00:12,660.08,-99.99,0,0,31.3,12.8,0,#
*,9002,15/03/2015,19:00:12,660.08,-99.99,0,0,29,12.83,1,#
*,9002,15/03/2015,20:00:12,660.09,-99.99,0,0,27.3,12.78,1,#
*,9002,15/03/2015,21:00:12,660.09,-99.99,0,0,26,12.75,1,#
*,9002,15/03/2015,22:00:12,660.1,-99.99,0,0,25,12.83,1,#
*,9002,15/03/2015,23:00:12,660.1,-99.99,0,0,23.8,12.75,1,#
*,9002,16/03/2015,00:00:12,660.1,-99.99,0,0,22.8,12.79,1,#
*,9002,16/03/2015,01:00:12,660.1,-99.99,0,0,22.3,12.8,1,#
*,9002,16/03/2015,02:00:12,660.1,-99.99,0,0,21,12.84,1,#
*,9002,16/03/2015,03:00:12,660.1,-99.99,0,0,20.3,12.78,1,#
*,9002,16/03/2015,04:00:12,660.1,-99.99,0,0,20.3,12.89,1,#
*,9002,16/03/2015,05:00:12,660.1,-99.99,0,0,20.5,12.84,1,#
*,9002,16/03/2015,06:00:12,660.1,-99.99,0,0,20.5,12.82,1,#
*,9002,16/03/2015,07:00:12,660.09,-99.99,0,0,19.5,12.88,0,#
*,9002,16/03/2015,08:00:12,660.1,-99.99,0,0,19.3,13.08,0,#
*,9002,16/03/2015,09:00:12,660.09,-99.99,0,0,21.5,13.64,0,#
*,9002,16/03/2015,10:00:12,660.1,-99.99,0,0,23.8,13.14,0,#
*,9002,16/03/2015,11:00:12,660.1,-99.99,0,0,26,12.96,0,#
*,9002,16/03/2015,12:00:12,660.1,-99.99,0,0,28.5,12.81,0,#
*,9002,16/03/2015,13:00:12,660.1,-99.99,0,0,31,12.88,0,#
*,9002,16/03/2015,14:00:12,660.1,-99.99,0,0,32,13.24,0,#
*,9002,16/03/2015,15:00:12,660.1,-99.99,0,0,32.8,13.16,0,#
*,9002,16/03/2015,17:00:12,660.09,-99.99,0,0,33.5,13.41,0,#
*,9002,16/03/2015,18:00:12,660.09,-99.99,0,0,31.3,12.88,0,#
*,9002,16/03/2015,19:00:12,660.09,-99.99,0,0,29.5,12.77,1,#
*,9002,16/03/2015,20:00:12,660.1,-99.99,0,0,27.8,12.75,1,#
*,9002,16/03/2015,21:00:12,660.1,-99.99,0,0,26.3,12.81,1,#
*,9002,16/03/2015,22:00:12,660.1,-99.99,0,0,25.5,12.75,1,#
*,9002,16/03/2015,23:00:12,660.1,-99.99,0,0,24.8,12.76,1,#
*,9002,17/03/2015,00:00:12,660.09,-99.99,0,0,24,12.76,1,#
*,9002,17/03/2015,01:00:12,660.1,-99.99,0,0,23.5,12.78,1,#
*,9002,17/03/2015,02:00:12,660.1,-99.99,0,0,22.5,12.85,1,#
*,9002,17/03/2015,04:00:12,660.1,-99.99,0,0,20.8,12.82,1,#
*,9002,17/03/2015,05:00:12,660.09,-99.99,0,0,20.5,12.78,1,#
*,9002,17/03/2015,06:00:12,660.09,-99.99,0,0,20.5,12.78,1,#
*,9002,17/03/2015,07:00:12,660.09,-99.99,0,0,20.3,12.8,0,#
*,9002,17/03/2015,08:00:12,660.08,-99.99,0,0,20.8,13.2,0,#
*,9002,17/03/2015,09:00:12,660.1,-99.99,0,0,22.3,13.91,0,#
*,9002,17/03/2015,10:00:12,660.09,-99.99,0,0,24.3,13.1,0,#
*,9002,17/03/2015,11:00:12,660.1,-99.99,0,0,26.5,13.88,0,#
*,9002,17/03/2015,12:00:12,660.1,-99.99,0,0,29,12.88,0,#
*,9002,17/03/2015,14:00:12,660.1,-99.99,0,0,34.3,12.86,0,#
*,9002,17/03/2015,15:00:12,660.1,-99.99,0,0,35.3,13.13,0,#
*,9002,17/03/2015,16:00:12,660.09,-99.99,0,0,36,13.58,0,#
*,9002,17/03/2015,17:00:12,660.1,-99.99,0,0,36.5,13.39,0,#
*,9002,17/03/2015,18:00:12,660.1,-99.99,0,0,33.5,12.82,0,#
*,9002,17/03/2015,19:00:12,660.09,-99.99,0,0,31,12.67,1,#
*,9002,17/03/2015,20:00:12,660.09,-99.99,0,0,28.8,12.74,1,#
*,9002,17/03/2015,21:00:12,660.09,-99.99,0,0,27.5,12.74,1,#
*,9002,17/03/2015,22:00:12,660.1,-99.99,0,0,26.5,12.78,1,#
*,9002,17/03/2015,23:00:12,660.1,-99.99,0,0,25.8,12.75,1,#
*,9002,18/03/2015,00:00:12,660.1,-99.99,0,0,24.5,12.74,1,#
*,9002,18/03/2015,01:00:12,660.09,-99.99,0,0,24,12.76,1,#
*,9002,18/03/2015,02:00:12,660.09,-99.99,0,0,23.3,12.79,1,#
*,9002,18/03/2015,03:00:12,660.1,-99.99,0,0,23,12.81,1,#
*,9002,18/03/2015,04:00:12,660.1,-99.99,0,0,22.5,12.79,1,#
*,9002,18/03/2015,05:00:12,660.09,-99.99,0,0,21.8,12.83,1,#
*,9002,18/03/2015,06:00:12,660.09,-99.99,0,0,20.5,12.87,1,#
*,9002,18/03/2015,07:00:12,660.09,-99.99,0,0,20,12.92,0,#
*,9002,18/03/2015,09:00:12,660.1,-99.99,0,0,23.3,13.63,0,#
*,9002,18/03/2015,10:00:12,660.09,-99.99,0,0,25,13.76,0,#
*,9002,18/03/2015,11:00:12,660.1,-99.99,0,0,27.5,12.98,0,#
*,9002,18/03/2015,12:00:13,660.1,-99.99,0,0,30.5,13.8,0,#
*,9002,18/03/2015,13:00:12,660.1,-99.99,0,0,33.3,13.67,0,#
*,9002,18/03/2015,14:00:12,660.1,-99.99,0,0,35.3,13.77,0,#
*,9002,18/03/2015,15:00:12,660.1,-99.99,0,0,37,13.61,0,#
*,9002,18/03/2015,16:00:12,660.1,-99.99,0,0,37.8,13.6,0,#
*,9002,18/03/2015,17:00:12,660.1,-99.99,0,0,37.5,13.35,0,#
*,9002,18/03/2015,18:00:12,660.1,-99.99,0,0,34.5,12.82,0,#
*,9002,18/03/2015,19:00:12,660.1,-99.99,0,0,31.8,12.79,1,#
*,9002,18/03/2015,20:00:12,660.1,-99.99,0,0,29.8,12.7,1,#
*,9002,18/03/2015,21:00:12,660.1,-99.99,0,0,28.3,12.75,1,#
*,9002,18/03/2015,22:00:12,660.1,-99.99,0,0,27,12.71,1,#
*,9002,18/03/2015,23:00:12,660.1,-99.99,0,0,26.3,12.74,1,#
*,9002,19/03/2015,00:00:13,660.09,-99.99,0,0,25.5,12.76,1,#
*,9002,19/03/2015,01:00:12,660.1,-99.99,0,0,24.8,12.77,1,#
*,9002,19/03/2015,02:00:12,660.09,-99.99,0,0,23.8,12.77,1,#
*,9002,19/03/2015,03:00:12,660.1,-99.99,0,0,23.3,12.75,1,#
*,9002,19/03/2015,04:00:12,660.09,-99.99,0,0,22.5,12.75,1,#
*,9002,19/03/2015,05:00:12,660.09,-99.99,0,0,21.5,12.78,1,#
*,9002,19/03/2015,06:00:12,660.09,-99.99,0,0,20.8,12.84,1,#
*,9002,19/03/2015,07:00:12,660.08,-99.99,0,0,20.5,12.8,0,#
*,9002,19/03/2015,08:00:12,660.09,-99.99,0,0,21.3,13.06,0,#
*,9002,19/03/2015,09:00:12,660.09,-99.99,0,0,24,13.33,0,#
*,9002,19/03/2015,10:00:12,660.1,-99.99,0,0,26.3,13.05,0,#
*,9002,19/03/2015,11:00:12,660.09,-99.99,0,0,28.5,12.9,0,#
*,9002,19/03/2015,12:00:13,660.1,-99.99,0,0,31.3,12.88,0,#
*,9002,19/03/2015,13:00:12,660.47,-99.99,0,0,33,12.8,0,#
*,9002,19/03/2015,14:00:12,660.72,-99.99,0,0,34.3,13.77,0,#
*,9002,19/03/2015,15:00:12,660.74,-99.99,0,0,36,13.68,0,#
*,9002,19/03/2015,16:00:12,660.74,-99.99,0,0,38,13.13,0,#
*,9002,19/03/2015,17:00:12,660.74,-99.99,0,0,36.5,13.44,0,#
*,9002,19/03/2015,18:00:12,660.73,-99.99,0,0,34.5,12.86,0,#
*,9002,19/03/2015,19:00:12,660.73,-99.99,0,0,32.5,12.76,1,#
*,9002,19/03/2015,20:00:12,660.73,-99.99,0,0,30.3,12.75,1,#
*,9002,19/03/2015,21:00:12,660.73,-99.99,0,0,28.8,12.71,1,#
*,9002,19/03/2015,22:00:12,660.73,-99.99,0,0,27.8,12.73,1,#
*,9002,19/03/2015,23:00:12,660.73,-99.99,0,0,27.3,12.67,1,#
*,9002,20/03/2015,00:00:13,660.72,-99.99,0,0,26.3,12.77,1,#
*,9002,20/03/2015,01:00:12,660.73,-99.99,0,0,25.5,12.79,1,#
*,9002,20/03/2015,02:00:12,660.72,-99.99,0,0,24.8,12.75,1,#
*,9002,20/03/2015,03:00:12,660.73,-99.99,0,0,23.8,12.7,1,#
*,9002,20/03/2015,04:00:12,660.73,-99.99,0,0,23.3,12.75,1,#
*,9002,20/03/2015,05:00:12,660.73,-99.99,0,0,23,12.75,1,#
*,9002,20/03/2015,06:00:12,660.73,-99.99,0,0,22.8,12.87,1,#
*,9002,20/03/2015,07:00:12,660.73,-99.99,0,0,21.8,12.82,0,#
*,9002,20/03/2015,08:00:12,660.72,-99.99,0,0,21.3,13.06,0,#
*,9002,20/03/2015,09:00:12,660.73,-99.99,0,0,23.3,13.76,0,#
*,9002,20/03/2015,10:00:12,660.72,-99.99,0,0,25.8,12.95,0,#
*,9002,20/03/2015,11:00:12,660.69,-99.99,0,0,28.3,13,0,#
*,9002,20/03/2015,12:00:13,660.86,-99.99,0,0,31,12.86,0,#
*,9002,20/03/2015,13:00:12,660.9,-99.99,0,0,33.8,12.79,0,#
*,9002,20/03/2015,14:00:12,660.92,-99.99,0,0,36,12.88,0,#
*,9002,20/03/2015,15:00:12,660.98,-99.99,0,0,37,13.22,0,#
*,9002,20/03/2015,16:00:12,661,-99.99,0,0,36.8,13.54,0,#
*,9002,20/03/2015,17:00:12,661.01,-99.99,0,0,35.8,12.89,0,#
*,9002,20/03/2015,18:00:12,661,-99.99,0,0,33.3,12.97,0,#
*,9002,20/03/2015,19:00:12,660.98,-99.99,0,0,31.5,12.75,1,#
*,9002,20/03/2015,20:00:12,660.98,-99.99,0,0,30,12.71,1,#
*,9002,20/03/2015,21:00:12,660.99,-99.99,0,0,29,12.71,1,#
*,9002,20/03/2015,22:00:12,660.99,-99.99,0,0,28.5,12.75,1,#
*,9002,20/03/2015,23:00:12,660.99,-99.99,0,0,27.8,12.77,1,#
*,9002,21/03/2015,00:00:13,660.99,-99.99,0,0,26.8,12.72,1,#
*,9002,21/03/2015,01:00:12,661,-99.99,0,0,26.5,12.79,1,#
*,9002,21/03/2015,02:00:12,660.99,-99.99,0,0,25.8,12.72,1,#
*,9002,21/03/2015,03:00:12,660.99,-99.99,0,0,25,12.7,1,#
*,9002,21/03/2015,04:00:12,661,-99.99,0,0,24.5,12.74,1,#
*,9002,21/03/2015,05:00:12,660.98,-99.99,0,0,24.3,12.76,1,#
*,9002,21/03/2015,06:00:12,660.99,-99.99,0,0,23.5,12.76,1,#
*,9002,21/03/2015,07:00:12,660.99,-99.99,0,0,23.3,12.83,0,#
*,9002,21/03/2015,08:00:12,660.98,-99.99,0,0,23.5,13.21,0,#
*,9002,21/03/2015,09:00:12,660.99,-99.99,0,0,25.5,13.6,0,#
*,9002,21/03/2015,10:00:12,660.99,-99.99,0,0,27.3,13.71,0,#
*,9002,21/03/2015,11:00:12,660.99,-99.99,0,0,29.8,12.95,0,#
*,9002,21/03/2015,12:00:12,661,-99.99,0,0,32.3,13.6,0,#
*,9002,21/03/2015,13:00:12,660.99,-99.99,0,0,34.8,13.79,0,#
*,9002,21/03/2015,14:00:12,660.98,-99.99,0,0,36.8,13.16,0,#
*,9002,21/03/2015,15:00:12,660.97,-99.99,0,0,37.3,13.72,0,#
*,9002,21/03/2015,16:00:12,660.97,-99.99,0,0,38.5,13.06,0,#
*,9002,21/03/2015,17:00:12,660.96,-99.99,0,0,36.8,13.04,0,#
*,9002,21/03/2015,18:00:12,660.97,-99.99,0,0,34,12.97,0,#
*,9002,21/03/2015,19:00:12,660.96,-99.99,0,0,31.8,12.74,1,#
*,9002,21/03/2015,20:00:12,660.97,-99.99,0,0,30,12.72,1,#
*,9002,21/03/2015,21:00:12,660.97,-99.99,0,0,29,12.71,1,#
*,9002,21/03/2015,22:00:12,660.97,-99.99,0,0,28.3,12.67,1,#
